id,target
965399,0
493791,0
1476146,0
151201,0
711147,0
823881,0
545912,0
544312,0
1109466,0
1242174,0
32281,0
184008,0
1319981,0
639466,0
334900,0
1509645,0
739631,0
816821,0
287231,0
1200428,0
1586850,0
844981,0
1177955,0
948848,0
1597649,0
1450669,0
95375,0
31461,0
845129,0
1097449,0
1596031,0
791731,0
781268,0
835341,0
667056,0
75897,0
1425789,0
1070940,0
877179,0
495516,0
263198,0
17092,0
1340574,0
565444,0
1416663,0
1089076,0
130025,0
438740,0
97416,0
1471591,0
1005412,0
1025459,0
742278,0
1127462,0
1112226,0
131194,0
923401,0
36347,0
1424943,0
1257536,0
542925,0
1328264,0
322327,0
1251468,0
290499,0
193290,0
1238697,0
833723,0
868554,0
134979,0
1453201,0
692144,0
361285,0
1522883,0
645304,0
175927,0
331585,0
48451,0
35824,0
1031996,0
1287,0
1102758,0
970953,0
359804,0
1175132,0
1301559,0
1491174,0
224027,0
1502748,0
1131516,0
1364824,0
724744,0
184524,0
258745,0
770385,0
403455,0
710280,0
851148,0
821484,0
1322372,0
312795,0
447951,0
789537,0
1079229,0
535955,0
240733,0
1029257,0
253306,0
1030911,0
372798,0
368727,0
1199265,0
835054,0
463435,0
769329,0
152820,0
834545,0
506215,0
676743,0
1557648,0
231846,0
679426,0
341461,0
411744,0
1350483,0
820190,0
1079019,0
1186897,0
1556097,0
1467305,0
939270,0
1475311,0
832777,0
211523,0
557279,0
965672,0
772583,0
362683,0
729790,0
1401864,0
752494,0
1552813,0
1577891,0
60989,0
449261,0
430632,0
195685,0
1561958,0
342347,0
1086535,0
1185728,0
870569,0
993709,0
1387792,0
1124465,0
987212,0
777816,0
257796,0
1071092,0
324620,0
1242157,0
501186,0
86364,0
1238565,0
741393,0
681486,0
387582,0
1438663,0
324321,0
796386,0
333716,0
500761,0
1516437,0
545396,0
365461,0
197491,0
496995,0
451530,0
865758,0
1008554,0
1469045,0
748096,0
1043655,0
514825,0
866982,0
1005022,0
991160,0
861200,0
1599584,0
152266,0
773098,0
1411367,0
68389,0
337850,0
451293,0
343988,0
1305503,0
1181824,0
377133,0
990537,0
722703,0
316514,0
302495,0
693018,0
1262850,0
1155416,0
1095715,0
677622,0
1378670,0
418860,0
1011313,0
1356350,0
1326203,0
577146,0
1057847,0
223074,0
366060,0
1038520,0
35526,0
514473,0
1374239,0
46625,0
919279,0
545283,0
145499,0
1159733,0
182165,0
204016,0
713959,0
173100,0
1008607,0
851807,0
166359,0
317338,0
1386538,0
291845,0
679745,0
859150,0
14234,0
526792,0
1080212,0
816302,0
475376,0
1054514,0
1015932,0
611603,0
533214,0
223937,0
1332605,0
766782,0
641992,0
1370236,0
1309533,0
364702,0
1562020,0
1424923,0
762778,0
1042732,0
182556,0
1393411,0
52252,0
833761,0
1347522,0
4326,0
462986,0
1263502,0
506326,0
1434158,0
474391,0
497850,0
151287,0
567631,0
39927,0
864157,0
899403,0
1365821,0
230714,0
1008728,0
1103141,0
31591,0
518260,0
1421725,0
1040612,0
733675,0
1451232,0
1149228,0
53383,0
1069917,0
308810,0
1046157,0
1532012,0
695580,0
570339,0
1560709,0
816714,0
165440,0
1568923,0
1073651,0
1083325,0
232129,0
685857,0
667472,0
260067,0
1272026,0
455325,0
1212791,0
1597059,0
906770,0
189456,0
1459924,0
151706,0
150244,0
327534,0
193648,0
427043,0
1402683,0
1092210,0
1449516,0
1157891,0
1437516,0
911043,0
1286452,0
595593,0
54270,0
1260837,0
827536,0
326069,0
635962,0
1529289,0
328105,0
1165898,0
1354240,0
200123,0
941022,0
1319735,0
1420466,0
1300990,0
919262,0
931612,0
397816,0
1100562,0
925765,0
741135,0
402672,0
424609,0
1164131,0
10944,0
45182,0
613476,0
176044,0
638204,0
772181,0
413134,0
236536,0
1408027,0
378686,0
138428,0
581033,0
1213233,0
1393853,0
596380,0
813720,0
1004283,0
967864,0
479492,0
809963,0
426736,0
211385,0
965489,0
24809,0
678217,0
818132,0
234784,0
1276982,0
325046,0
1163751,0
179480,0
433017,0
725700,0
1483776,0
1410966,0
7012,0
485554,0
1181345,0
574283,0
555070,0
270728,0
121708,0
1539715,0
323496,0
742521,0
175025,0
1133414,0
1063808,0
231756,0
821870,0
621689,0
757551,0
1441854,0
518832,0
581681,0
154179,0
1175072,0
518913,0
1025146,0
342541,0
706409,0
891176,0
690094,0
604132,0
1597698,0
1388884,0
777166,0
505925,0
89266,0
663307,0
1184202,0
1575293,0
1165089,0
1582121,0
428422,0
1510288,0
277333,0
942390,0
49511,0
1103720,0
573463,0
87483,0
1411336,0
402136,0
1273201,0
248852,0
461100,0
413206,0
325901,0
776752,0
520433,0
1217889,0
1461333,0
467486,0
1060628,0
1542659,0
126288,0
888746,0
572939,0
110582,0
127714,0
1427227,0
715773,0
1094268,0
256420,0
94357,0
175358,0
471567,0
587783,0
256739,0
671522,0
1382165,0
1108697,0
49823,0
78931,0
1152838,0
491605,0
1263053,0
969438,0
129895,0
328222,0
1095505,0
172629,0
994334,0
873236,0
118077,0
1464566,0
117992,0
1158320,0
301662,0
1051616,0
462594,0
1590097,0
913783,0
1426125,0
356078,0
44320,0
974203,0
188562,0
790500,0
920297,0
1210515,0
488614,0
416131,0
54842,0
1001753,0
844205,0
579903,0
94911,0
23554,0
192469,0
9226,0
560132,0
1566274,0
538125,0
266498,0
1372500,0
1179654,0
730436,0
1151336,0
1451620,0
1065341,0
1257004,0
1353667,0
55751,0
386654,0
1480564,0
830201,0
291021,0
914434,0
492666,0
1254080,0
96357,0
433702,0
298896,0
57752,0
1038171,0
1141611,0
708721,0
986718,0
622578,0
68998,0
379994,0
99614,0
235430,0
1367220,0
760301,0
1235712,0
317600,0
1317542,0
1109032,0
702085,0
1271222,0
371164,0
959080,0
491983,0
855916,0
613248,0
1093823,0
45727,0
1038302,0
1228482,0
679265,0
784677,0
1128973,0
1430765,0
1201423,0
1274467,0
298871,0
263438,0
578172,0
1528307,0
212389,0
868616,0
272154,0
1508276,0
1329972,0
1182637,0
1067257,0
122610,0
1403523,0
81743,0
917448,0
636008,0
1043604,0
1343218,0
349060,0
703313,0
117467,0
552034,0
1424161,0
1330701,0
247587,0
656387,0
1098870,0
154623,0
508020,0
969456,0
1499113,0
129223,0
215119,0
934464,0
199150,0
1526298,0
242430,0
1297906,0
890974,0
561238,0
276315,0
874695,0
74247,0
1411072,0
1367222,0
1351314,0
290458,0
669173,0
478900,0
786698,0
1399729,0
1165603,0
1201900,0
477177,0
368934,0
654988,0
906164,0
131399,0
1178883,0
135619,0
323258,0
439972,0
359041,0
1156245,0
100503,0
899985,0
1269211,0
869781,0
1288617,0
1588461,0
1080250,0
1383407,0
500612,0
806029,0
864849,0
1127820,0
1468060,0
1514900,0
1379579,0
1103462,0
1251603,0
1352509,0
632502,0
865531,0
355953,0
819537,0
781438,0
911945,0
1262272,0
246920,0
253896,0
708263,0
368825,0
677933,0
679036,0
424437,0
46675,0
205290,0
716546,0
741931,0
1237395,0
1582291,0
75030,0
119313,0
1272960,0
1469427,0
1489869,0
509341,0
1447974,0
1200178,0
231001,0
1214744,0
682579,0
1063246,0
632604,0
1504640,0
440973,0
132644,0
1254354,0
1555415,0
552616,0
1191114,0
1128854,0
360084,0
52564,0
1437842,0
1003894,0
1130500,0
773769,0
1066042,0
1127560,0
743301,0
798063,0
131548,0
54748,0
1567458,0
1264047,0
1535347,0
1460862,0
291354,0
351709,0
519812,0
1351450,0
1132949,0
1441123,0
1214707,0
1024862,0
1434645,0
1096027,0
134608,0
1351456,0
691917,0
1514625,0
921726,0
1308742,0
289338,0
764593,0
405376,0
367058,0
330690,0
1284082,0
717413,0
833280,0
453133,0
720669,0
1001172,0
1107581,0
1225231,0
447799,0
335898,0
1580287,0
1290040,0
526362,0
479002,0
247086,0
500411,0
1599263,0
1565911,0
1510773,0
1035837,0
850477,0
363217,0
873403,0
697975,0
814822,0
1394777,0
391325,0
82606,0
188428,0
1521840,0
1244750,0
326108,0
57674,0
1157439,0
1272866,0
1077357,0
1077374,0
498287,0
1194282,0
723212,0
1559388,0
253888,0
490812,0
1477144,0
1309856,0
1501553,0
983308,0
319381,0
327927,0
1573797,0
1027704,0
435193,0
413595,0
1069618,0
833691,0
1057962,0
1397866,0
423330,0
205407,0
1100773,0
274121,0
331226,0
794017,0
582026,0
1325374,0
1124670,0
1510990,0
907084,0
1047514,0
1078095,0
238585,0
209292,0
1206116,0
806783,0
299892,0
1485278,0
826460,0
1266988,0
751559,0
1087510,0
207603,0
1401282,0
1525477,0
518443,0
1148820,0
73759,0
811530,0
1208543,0
903063,0
1427213,0
1407829,0
187842,0
833564,0
597311,0
227112,0
172474,0
1404280,0
696836,0
1124328,0
630442,0
421091,0
167640,0
696912,0
73106,0
1130279,0
673874,0
823676,0
326611,0
585686,0
612895,0
732347,0
48105,0
838156,0
595239,0
328957,0
1270188,0
145062,0
297242,0
1303218,0
1396528,0
867812,0
1352612,0
154268,0
666418,0
1100604,0
1017029,0
441435,0
1452755,0
1505119,0
579201,0
1358518,0
485342,0
330301,0
900945,0
1198611,0
585171,0
1416291,0
70190,0
976296,0
1578783,0
789489,0
1053223,0
1550775,0
852779,0
380632,0
833133,0
927135,0
944873,0
566304,0
973080,0
452543,0
502611,0
818570,0
262285,0
1129251,0
371582,0
799469,0
18303,0
979669,0
1182473,0
949086,0
1068694,0
1525297,0
622909,0
848676,0
535777,0
1037816,0
350903,0
1446931,0
547428,0
1300069,0
721278,0
439109,0
774019,0
641102,0
41856,0
156910,0
95760,0
236969,0
633961,0
962343,0
874686,0
200323,0
1468564,0
96439,0
41969,0
323541,0
1041247,0
206605,0
519286,0
782441,0
219571,0
977362,0
1058585,0
843708,0
1492953,0
579466,0
671634,0
1000011,0
1428199,0
583451,0
225602,0
744942,0
397427,0
218022,0
790766,0
979489,0
925979,0
655566,0
1082278,0
225375,0
695335,0
216351,0
721517,0
132239,0
491758,0
1116354,0
10124,0
161039,0
1442928,0
1091700,0
965846,0
1572056,0
31675,0
478638,0
1032218,0
1218229,0
1384853,0
803727,0
1346428,0
1081242,0
444485,0
120076,0
310732,0
348224,0
1107393,0
193907,0
14031,0
45604,0
393499,0
103254,0
849018,0
297537,0
731841,0
786681,0
1567327,0
1232293,0
1317973,0
617482,0
695699,0
951260,0
1193824,0
1443322,0
1566466,0
607129,0
1433107,0
972619,0
992569,0
173477,0
187699,0
1502687,0
1239549,0
1075353,0
1307467,0
645580,0
1011874,0
1543995,0
626266,0
1247391,0
1266056,0
879330,0
203729,0
63405,0
1486059,0
1249193,0
1402236,0
1213809,0
1442154,0
222134,0
628307,0
1303652,0
863042,0
495723,0
854757,0
703327,0
355711,0
119234,0
548496,0
1117219,0
76295,0
473717,0
1197429,0
568689,0
497338,0
212034,0
499849,0
515770,0
27873,0
1130472,0
597809,0
1088975,0
539118,0
1230902,0
359795,0
1497881,0
112320,0
284372,0
806830,0
1362754,0
1452874,0
534176,0
1418657,0
1343197,0
281205,0
591957,0
445783,0
1170056,0
779556,0
569812,0
695282,0
794410,0
971008,0
1205661,0
239391,0
372001,0
830506,0
263700,0
1195707,0
36843,0
966754,0
1085815,0
941490,0
1140038,0
141987,0
1413541,0
788572,0
564168,0
26058,0
674921,0
1528629,0
1295102,0
148694,0
775619,0
302342,0
1181118,0
1296940,0
12966,0
64988,0
820040,0
1098112,0
1531058,0
1518529,0
505982,0
1125702,0
186453,0
299631,0
1355707,0
812069,0
137662,0
1143620,0
585322,0
358780,0
1213175,0
753796,0
989185,0
1025079,0
1337114,0
560113,0
757866,0
1410612,0
409662,0
413450,0
1227788,0
1229885,0
1466516,0
139330,0
957657,0
536103,0
1373406,0
1584977,0
1230114,0
171065,0
1020613,0
132613,0
71385,0
822718,0
1456515,0
1411771,0
410064,0
404484,0
19539,0
530291,0
12836,0
1081350,0
4640,0
740929,0
1295476,0
532864,0
994106,0
553588,0
693757,0
669370,0
281181,0
1246266,0
918000,0
588061,0
1292182,0
1507863,0
1177681,0
834792,0
140419,0
1371046,0
241995,0
1487799,0
62610,0
1395104,0
1070707,0
608303,0
2201,0
471622,0
1319856,0
1015061,0
373018,0
759756,0
963809,0
97347,0
435226,0
1508437,0
37591,0
1191510,0
461346,0
699404,0
461479,0
1272973,0
656657,0
200241,0
1430079,0
1389840,0
818342,0
433308,0
511811,0
46442,0
963208,0
113766,0
603297,0
620788,0
1145913,0
1343870,0
454016,0
1251525,0
295763,0
1222885,0
954015,0
1001951,0
350589,0
1388745,0
1277851,0
1512987,0
765159,0
213189,0
564023,0
59715,0
136225,0
564764,0
361095,0
885419,0
315581,0
1456112,0
1311549,0
286868,0
69520,0
982586,0
155816,0
1569869,0
650000,0
583988,0
1401024,0
930315,0
1575465,0
597710,0
1339664,0
1064323,0
1142350,0
82653,0
567563,0
498993,0
1078383,0
202924,0
1106105,0
1548406,0
1504131,0
398315,0
305656,0
1279961,0
1136225,0
638845,0
856370,0
884953,0
181072,0
1479555,0
351390,0
792387,0
1555689,0
1360610,0
816156,0
1078512,0
1323967,0
871137,0
1233527,0
247973,0
1388990,0
708564,0
674130,0
475559,0
1588503,0
570966,0
742123,0
314028,0
1316401,0
905249,0
1311605,0
318612,0
179856,0
230097,0
475752,0
967857,0
1184712,0
1426423,0
1436626,0
773285,0
314300,0
15080,0
625587,0
126456,0
505259,0
1319744,0
519954,0
1361131,0
675381,0
1501753,0
872561,0
1535561,0
752259,0
486053,0
1458605,0
766918,0
701072,0
1576113,0
856050,0
331905,0
1035423,0
1559680,0
1404244,0
46410,0
690984,0
617223,0
449069,0
759759,0
112949,0
822609,0
1195527,0
1514964,0
1571498,0
1342126,0
425863,0
803342,0
413015,0
606240,0
607929,0
579632,0
1410,0
154338,0
887651,0
1579180,0
1493634,0
1095509,0
569438,0
226616,0
296776,0
1063647,0
1434360,0
365480,0
164143,0
492723,0
172419,0
1092995,0
1063840,0
1557808,0
1038928,0
1369137,0
1585099,0
1544167,0
535645,0
715352,0
684093,0
658706,0
814805,0
197337,0
1541443,0
1397277,0
1448838,0
1140121,0
1032669,0
283863,0
999208,0
547640,0
670726,0
663439,0
1208754,0
645051,0
26831,0
762229,0
242985,0
1066958,0
1185046,0
563157,0
354706,0
564294,0
800179,0
1010243,0
450706,0
1465562,0
303552,0
101981,0
188349,0
1194847,0
562968,0
392687,0
581504,0
1513265,0
1018864,0
453107,0
450573,0
122291,0
617457,0
423112,0
1269893,0
40999,0
153174,0
351488,0
942164,0
170626,0
485175,0
798201,0
861993,0
1004444,0
252684,0
1293972,0
461172,0
928942,0
174755,0
975373,0
325382,0
412296,0
192525,0
520568,0
1184687,0
203561,0
1045632,0
1379691,0
408347,0
930300,0
51770,0
1429813,0
670943,0
568776,0
1508766,0
1484567,0
1373601,0
24322,0
881697,0
222901,0
1057671,0
268125,0
748688,0
605155,0
713976,0
1452166,0
749931,0
1309016,0
1563139,0
1358178,0
854240,0
44019,0
1483201,0
413884,0
518739,0
1088244,0
640268,0
856998,0
592508,0
1147888,0
1520604,0
926988,0
354550,0
1102768,0
742541,0
1541138,0
459878,0
750330,0
325992,0
744436,0
90979,0
1258659,0
86989,0
753654,0
190766,0
350309,0
24326,0
244713,0
1310159,0
865304,0
670119,0
1169008,0
883583,0
792365,0
966008,0
1309550,0
445486,0
1220709,0
664372,0
1187075,0
434856,0
1577709,0
344753,0
1579916,0
687081,0
611477,0
1222640,0
336317,0
257501,0
597796,0
1010653,0
910605,0
11029,0
1141394,0
1531115,0
1408839,0
1535150,0
1275492,0
206736,0
297129,0
206822,0
1243519,0
688976,0
873008,0
1020379,0
1133531,0
136687,0
432773,0
898061,0
787106,0
1136544,0
423633,0
307598,0
1538345,0
932987,0
686176,0
381168,0
918696,0
1332010,0
1347591,0
330396,0
768969,0
635571,0
1456364,0
1543246,0
737824,0
614929,0
270399,0
1113339,0
383600,0
421343,0
435875,0
1183836,0
1063295,0
1490410,0
434529,0
1576196,0
206724,0
827081,0
839374,0
85210,0
1384230,0
1095657,0
1183592,0
1182552,0
231965,0
981700,0
237923,0
813013,0
1068986,0
614303,0
1582991,0
232846,0
751206,0
1564850,0
504206,0
194789,0
482002,0
1179434,0
1459496,0
754651,0
1382199,0
309096,0
1146881,0
109445,0
885810,0
1097071,0
43916,0
543696,0
377865,0
764746,0
768115,0
1090490,0
770853,0
1375902,0
345029,0
420330,0
31099,0
1276357,0
770717,0
676114,0
191421,0
1333886,0
647962,0
1056634,0
900296,0
1590551,0
412195,0
627933,0
733251,0
972000,0
1523994,0
307729,0
1537314,0
161252,0
202876,0
1016994,0
450809,0
673513,0
98691,0
1321242,0
1486459,0
688314,0
1060570,0
70995,0
782755,0
1290442,0
1402595,0
469983,0
881896,0
946334,0
853610,0
632009,0
1479616,0
322406,0
197934,0
1110016,0
42676,0
251427,0
874388,0
869321,0
499927,0
378027,0
1480652,0
1235910,0
675199,0
1202916,0
1557697,0
676856,0
766191,0
588095,0
432109,0
536333,0
108896,0
1031305,0
1125237,0
772588,0
215032,0
233445,0
799990,0
893707,0
477505,0
1553592,0
513013,0
1116115,0
1185,0
1071986,0
1119030,0
920398,0
1583568,0
245444,0
1583186,0
359412,0
174482,0
543093,0
1115169,0
306731,0
316830,0
1362096,0
403844,0
519938,0
1019013,0
482785,0
275429,0
1207439,0
154531,0
1245360,0
936423,0
1256041,0
1048617,0
1452650,0
1363496,0
1537689,0
24581,0
1320555,0
1322580,0
946731,0
195316,0
166045,0
1137407,0
733210,0
511157,0
1567872,0
903896,0
978547,0
446970,0
1086737,0
305216,0
1168198,0
1477235,0
1420742,0
1045218,0
1463444,0
231479,0
282946,0
1218079,0
1426751,0
1421566,0
1155151,0
857096,0
998037,0
35837,0
466808,0
1297621,0
1374633,0
1414936,0
824306,0
485625,0
504763,0
18972,0
142713,0
374932,0
1107031,0
76414,0
1396179,0
310239,0
1467387,0
932013,0
963522,0
734317,0
280970,0
411385,0
619199,0
782183,0
735156,0
1497401,0
450877,0
236062,0
356100,0
68626,0
944583,0
133364,0
844393,0
920612,0
532219,0
75853,0
789040,0
521909,0
1593889,0
683612,0
1513191,0
697775,0
503894,0
1422902,0
280444,0
884290,0
413265,0
322954,0
591701,0
272910,0
372168,0
904144,0
1035446,0
970796,0
1257473,0
925113,0
454486,0
187286,0
1334384,0
67043,0
1119264,0
206030,0
894832,0
118840,0
964297,0
1535646,0
162056,0
321865,0
1536807,0
1406103,0
156168,0
1107496,0
199464,0
1025350,0
801638,0
374244,0
1337669,0
1194589,0
1088385,0
438773,0
907772,0
713087,0
1078309,0
468351,0
1380972,0
1475936,0
1208207,0
1346531,0
1023852,0
215293,0
16814,0
1346750,0
1133063,0
1574009,0
1245383,0
887944,0
574053,0
96945,0
1555384,0
1225465,0
52540,0
1154626,0
1398818,0
835821,0
540439,0
748134,0
115816,0
993770,0
122125,0
834054,0
378198,0
409170,0
696855,0
452741,0
1430128,0
489387,0
1012758,0
1044272,0
84880,0
1406638,0
63805,0
1208842,0
1479071,0
947391,0
523334,0
1221281,0
1306560,0
1139563,0
837417,0
986927,0
1493745,0
264200,0
111022,0
37860,0
1505206,0
954763,0
648200,0
683410,0
409604,0
701493,0
807075,0
50689,0
1112077,0
303583,0
63474,0
76352,0
1308610,0
604915,0
1488697,0
330274,0
1081429,0
43005,0
201587,0
1256046,0
1474890,0
498272,0
994107,0
363809,0
702339,0
1145110,0
1225487,0
969191,0
204595,0
284837,0
93690,0
99127,0
545500,0
429529,0
581553,0
555038,0
1405110,0
409234,0
1014459,0
105146,0
256716,0
1315585,0
1301839,0
1076315,0
929076,0
1568012,0
993244,0
308929,0
64539,0
1341472,0
1407057,0
1465661,0
253609,0
730264,0
378193,0
1201960,0
833389,0
74140,0
106484,0
409472,0
71140,0
185730,0
332373,0
873669,0
1522545,0
1521229,0
1334400,0
150534,0
492119,0
658507,0
1292552,0
259107,0
1380984,0
540717,0
1185174,0
810191,0
1584773,0
861907,0
106111,0
686680,0
154196,0
160655,0
627447,0
55528,0
1119957,0
106961,0
638863,0
202533,0
1355497,0
1595772,0
982980,0
1047573,0
1018020,0
1492240,0
1473893,0
1000429,0
408914,0
1026551,0
140400,0
1075642,0
419561,0
548745,0
1339944,0
917772,0
18585,0
160300,0
1548806,0
1560161,0
1051235,0
1006962,0
198216,0
838502,0
445459,0
1452521,0
1496146,0
1588864,0
891570,0
743154,0
8920,0
426337,0
993410,0
1355122,0
859599,0
420283,0
536290,0
54545,0
871279,0
437920,0
1256221,0
18989,0
1211988,0
632593,0
1431915,0
4646,0
73539,0
424223,0
981634,0
590978,0
156591,0
312306,0
108411,0
118327,0
1359779,0
673035,0
1189581,0
218248,0
1368891,0
1507470,0
213505,0
226767,0
1538206,0
1417320,0
1016814,0
1428618,0
251235,0
947958,0
1384206,0
195007,0
700139,0
679454,0
613713,0
1529788,0
1006625,0
241861,0
773346,0
884503,0
783253,0
631916,0
1594945,0
385853,0
313999,0
431622,0
932382,0
598845,0
1357861,0
1568929,0
381718,0
645719,0
345543,0
1535268,0
2914,0
1227763,0
1349722,0
291347,0
1040898,0
1466215,0
632365,0
1134562,0
1075831,0
1534352,0
1383659,0
447499,0
1558137,0
1229154,0
311808,0
128313,0
1109658,0
454418,0
605835,0
698716,0
821745,0
486084,0
691551,0
489418,0
1353078,0
348883,0
430167,0
963441,0
741417,0
173189,0
335993,0
1512598,0
793602,0
806439,0
671944,0
93079,0
499567,0
1050169,0
1513338,0
244793,0
515291,0
259081,0
131987,0
1240783,0
727287,0
747804,0
21444,0
1201870,0
1355184,0
1473634,0
318194,0
869115,0
1362148,0
1295818,0
333408,0
939671,0
1300052,0
611129,0
915704,0
231192,0
973167,0
396399,0
1085441,0
1149475,0
836674,0
650326,0
1312000,0
1356290,0
1105632,0
1412730,0
546330,0
1111419,0
421633,0
941717,0
925547,0
867288,0
322159,0
1101478,0
1234926,0
1195208,0
1552979,0
955546,0
1254730,0
1564562,0
519634,0
642741,0
363686,0
746895,0
1157936,0
208371,0
778668,0
770143,0
244514,0
893600,0
367918,0
1110252,0
391974,0
1465777,0
584700,0
118641,0
791622,0
702091,0
325681,0
349252,0
346548,0
264950,0
118515,0
768180,0
313531,0
204155,0
1152056,0
421308,0
811368,0
580148,0
479200,0
1209782,0
465936,0
798222,0
1331895,0
734789,0
431167,0
814624,0
1286487,0
348272,0
409915,0
647300,0
462697,0
740469,0
349170,0
1032009,0
925004,0
1566475,0
26427,0
1046948,0
1225312,0
960295,0
1285580,0
173239,0
1029913,0
176962,0
1174180,0
275526,0
51645,0
955148,0
846025,0
1349649,0
557169,0
1519008,0
428589,0
1170490,0
707605,0
1559369,0
1570513,0
625068,0
205744,0
502369,0
366011,0
1500193,0
3222,0
983609,0
58949,0
217795,0
715053,0
128843,0
1371915,0
922371,0
1399031,0
1360363,0
713624,0
1334387,0
954977,0
1552326,0
1413538,0
341058,0
1074001,0
1528337,0
1165070,0
1508013,0
1364077,0
434236,0
322622,0
1079553,0
964121,0
1417676,0
225752,0
374533,0
360445,0
1162455,0
537690,0
1271111,0
1284087,0
575964,0
583973,0
1441168,0
569825,0
1292339,0
889097,0
1069201,0
32092,0
195814,0
40183,0
739380,0
1233502,0
505490,0
788946,0
943461,0
591052,0
916326,0
916530,0
175420,0
1575597,0
705685,0
631521,0
1025881,0
1201354,0
1087824,0
1063195,0
578407,0
1041479,0
1210775,0
1022982,0
751888,0
643511,0
1122162,0
1483611,0
1291705,0
819353,0
1106776,0
268428,0
413883,0
1018172,0
1211479,0
1587933,0
1157375,0
1239811,0
1298785,0
354327,0
1504409,0
305590,0
344228,0
1452004,0
109566,0
791650,0
1440104,0
876613,0
791553,0
950718,0
1072202,0
680542,0
1179588,0
333728,0
1184255,0
1317729,0
1051052,0
464536,0
489316,0
538711,0
1246765,0
96183,0
129433,0
239767,0
1565769,0
1301488,0
883637,0
872278,0
594105,0
174395,0
1268514,0
1424625,0
1347417,0
230412,0
517435,0
1278743,0
662912,0
230961,0
219645,0
904134,0
1245196,0
909422,0
1428312,0
296748,0
479031,0
1581465,0
752353,0
615061,0
793180,0
769910,0
611754,0
267645,0
1439544,0
1167195,0
1083831,0
1159045,0
606696,0
240904,0
66503,0
1017510,0
1311420,0
243225,0
760422,0
1399439,0
812924,0
1040402,0
1586924,0
910028,0
198163,0
482458,0
160656,0
1232977,0
932224,0
1487551,0
1188295,0
596147,0
84017,0
179734,0
1466020,0
899372,0
29775,0
1099026,0
219471,0
719876,0
811636,0
640861,0
1539352,0
1137535,0
872953,0
405095,0
758964,0
205389,0
1422227,0
1140231,0
391744,0
1161665,0
1213042,0
561901,0
513165,0
813605,0
722433,0
805021,0
773578,0
1512489,0
341929,0
1375327,0
1331600,0
558449,0
833384,0
914298,0
221904,0
825762,0
375927,0
25174,0
245221,0
1434699,0
1363373,0
1329432,0
1493526,0
1338702,0
590127,0
713546,0
552838,0
854006,0
55392,0
1453766,0
634980,0
746908,0
800569,0
1242752,0
978072,0
1470703,0
1424158,0
1298131,0
122810,0
1051035,0
966150,0
1358430,0
17853,0
466243,0
1549973,0
559378,0
378593,0
501419,0
758190,0
627021,0
794847,0
491985,0
138596,0
380565,0
936655,0
626147,0
1530608,0
260860,0
262574,0
831517,0
272223,0
868492,0
1157992,0
1015829,0
597861,0
859722,0
436428,0
408887,0
1223264,0
1239830,0
108988,0
137686,0
1503601,0
35229,0
280251,0
759177,0
800779,0
1415545,0
536447,0
1295863,0
1271156,0
1068704,0
700313,0
542588,0
917850,0
828642,0
26449,0
369218,0
865546,0
1355980,0
535927,0
154856,0
1001734,0
1088000,0
1467567,0
213625,0
590634,0
257044,0
286445,0
574394,0
131471,0
91970,0
665435,0
995975,0
785287,0
147089,0
784357,0
435312,0
1003292,0
1214040,0
1497906,0
1325602,0
972981,0
1131183,0
266093,0
133156,0
714754,0
840439,0
1201381,0
128211,0
130365,0
1303118,0
319288,0
128114,0
1437397,0
675245,0
745414,0
732092,0
34116,0
1385340,0
488679,0
1158029,0
1153903,0
288297,0
1317958,0
32407,0
675554,0
262304,0
623169,0
667531,0
339866,0
485730,0
965167,0
300422,0
486671,0
507293,0
993823,0
1330968,0
1046284,0
1109210,0
1438856,0
1591988,0
1422540,0
565918,0
894395,0
1273339,0
837189,0
13625,0
830648,0
989775,0
1472865,0
1515439,0
1059242,0
1469145,0
371938,0
456319,0
1246756,0
942989,0
1555845,0
396881,0
638199,0
782661,0
886378,0
1385520,0
486359,0
1384321,0
203597,0
1249458,0
373938,0
905551,0
1517451,0
1236949,0
1383526,0
807999,0
1276522,0
1448000,0
1341606,0
469576,0
117568,0
906309,0
950038,0
1286931,0
1240150,0
197335,0
12925,0
603055,0
569150,0
511425,0
408421,0
726285,0
297271,0
746406,0
667476,0
461976,0
490905,0
588553,0
1144464,0
753548,0
309774,0
1066781,0
835664,0
1265409,0
238796,0
280043,0
943246,0
1450626,0
1028961,0
782522,0
1405901,0
1265167,0
623888,0
682065,0
624402,0
322974,0
1050214,0
725844,0
1254180,0
942863,0
1518324,0
231872,0
1190180,0
351065,0
564792,0
698955,0
1527225,0
870699,0
1542893,0
503329,0
1295396,0
644655,0
995497,0
1001841,0
523741,0
1063055,0
1021202,0
402258,0
296006,0
685,0
1205926,0
325053,0
527160,0
761611,0
112253,0
567681,0
1029394,0
1318664,0
888485,0
328895,0
891488,0
236976,0
1404755,0
178359,0
1125139,0
1256589,0
936758,0
154292,0
881744,0
989441,0
1506582,0
316986,0
661406,0
483987,0
660699,0
754987,0
1247741,0
658714,0
480222,0
1319965,0
919549,0
1155882,0
111708,0
1533416,0
390703,0
1180749,0
1328001,0
753171,0
1030990,0
527282,0
156942,0
660381,0
1033257,0
742957,0
708164,0
1145124,0
1030408,0
1124165,0
1049464,0
858676,0
1470311,0
1256244,0
1527525,0
783311,0
114434,0
163342,0
565989,0
